"Date of Download: 2023-12-19_01:44:56"
"Search Parameters: Data Level:all  Trait List:  Trial List:11551  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root shape visual rating 1-6|CO_334:0000020","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691358","VF22-0108","","plot","6691919","202307DMF1C_tani_rep1_VF22-0108_64","1","1","64","14","3","test","","1","0","1","250","27.40625","8.77","3","39","4","1","250","4","2","0","1","23.7","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691359","VF22-0112","","plot","6692011","202307DMF1C_tani_rep1_VF22-0112_289","1","1","289","12","12","test","","","0","1","290","58.125","18.6","3","54","4","","290","4","2","0","1","24","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691360","VF22-0113","","plot","6692061","202307DMF1C_tani_rep1_VF22-0113_108","1","1","108","8","5","test","","1","3","1","85","46.796875","14.975","3","41","4","3","160","4","3","0","1","20.70787538","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691361","VF22-0120","","plot","6691866","202307DMF1C_tani_rep1_VF22-0120_230","1","1","230","21","10","test","","1","2","1","220","39.6875","12.7","3","35","4","2","295","4","1","0","1","17.85424893","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691362","VF22-0121","","plot","6692106","202307DMF1C_tani_rep1_VF22-0121_197","1","1","197","4","8","test","","1","0","1","300","51.703125","16.545","3","53","4","1","300","4","1","0","1","23.25062893","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691363","VF22-0122","","plot","6691711","202307DMF1C_tani_rep1_VF22-0122_144","1","1","144","7","6","test","","2","1","1","200","34.53125","11.05","3","46","4","1","225","4","2","0","1","25","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691364","VF22-0123","","plot","6691840","202307DMF1C_tani_rep1_VF22-0123_122","1","1","122","22","5","test","","1","0","1","205","14.421875","4.615","3","22","4","1","205","4","4","1","1","17.60871886","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691365","VF22-0127","","plot","6691612","202307DMF1C_tani_rep1_VF22-0127_79","1","1","79","22","4","test","","1","1","1","250","34.734375","11.115","3","45","4","1","260","4","2","0","1","22","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691366","VF22-0130","","plot","6692041","202307DMF1C_tani_rep1_VF22-0130_44","1","1","44","7","2","test","","1","0","1","170","32.65625","10.45","2","42","4","1","170","4","1","0","1","22.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691367","VF22-0136","","plot","6692151","202307DMF1C_tani_rep1_VF22-0136_238","1","1","238","13","10","test","","1","2","1","175","35.9375","11.5","3","36","4","1","230","4","4","2","1","18","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691368","VF22-0139","","plot","6691687","202307DMF1C_tani_rep1_VF22-0139_128","1","1","128","23","6","test","","1","0","1","305","18.125","5.8","2","23","4","1","305","4","4","0","1","17","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691369","VF22-0140","","plot","6692020","202307DMF1C_tani_rep1_VF22-0140_171","1","1","171","21","7","test","","1","0","1","280","48.265625","15.445","4","45","4","1","280","4","1","0","1","21","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691370","VF22-0142","","plot","6691998","202307DMF1C_tani_rep1_VF22-0142_132","1","1","132","19","6","test","","1","1","1","180","27.15625","8.69","3","36","4","1","225","4","2","1","1","24.7","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691371","VF22-0144","","plot","6692117","202307DMF1C_tani_rep1_VF22-0144_240","1","1","240","11","10","test","","1","2","1","155","35","11.2","3","48","4","2","230","4","1","0","1","21","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691372","VF22-0146","","plot","6692132","202307DMF1C_tani_rep1_VF22-0146_264","1","1","264","14","11","test","","1","2","1","165","31.5625","10.1","2","27","4","2","264","3","3","1","1","23.3","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691373","VF22-0147","","plot","6692142","202307DMF1C_tani_rep1_VF22-0147_191","1","1","191","10","8","test","","1","0","1","260","31.5625","10.1","2","38","4","1","260","4","3","0","1","24.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691374","VF22-0149","","plot","6691697","202307DMF1C_tani_rep1_VF22-0149_12","1","1","12","12","1","test","","1","1","1","150","29.515625","9.445","2","31","4","1","275","3","1","0","0.75","19","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691375","VF22-0152","","plot","6691933","202307DMF1C_tani_rep1_VF22-0152_21","1","1","21","21","1","test","","1","1","1","275","25.28125","8.09","3","28","4","2","310","4","5","0","1","20.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691376","VF22-0153","","plot","6691736","202307DMF1C_tani_rep1_VF22-0153_20","1","1","20","20","1","test","","1","0","1","260","23.25","7.44","3","30","4","1","260","4","4","0","1","24.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691377","VF22-0156","","plot","6691744","202307DMF1C_tani_rep1_VF22-0156_124","1","1","124","24","5","test","","1","0","1","245","21.875","7","1","28","4","1","245","2","1","0","0.75","17.5","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691378","VF22-0157","","plot","6691837","202307DMF1C_tani_rep1_VF22-0157_52","1","1","52","2","3","test","","1","0","1","230","15.625","5","1","14","4","1","230","1","1","0","1","21.747477","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691379","VF22-0158","","plot","6691710","202307DMF1C_tani_rep1_VF22-0158_41","1","1","41","10","2","test","","1","0","1","175","2.890625","0.925","3","12","4","1","175","2","4","3","1","6.606986301","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691380","VF22-0161","","plot","6691906","202307DMF1C_tani_rep1_VF22-0161_70","1","1","70","20","3","test","","1","1","1","250","31.5","10.08","3","30","4","1","275","3","1","0","1","28","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691381","VF22-0162","","plot","6691955","202307DMF1C_tani_rep1_VF22-0162_229","1","1","229","22","10","test","","1","2","1","180","47.5","15.2","3","35","4","1","290","4","1","2","1","18.74114967","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691382","VF22-0163","","plot","6691932","202307DMF1C_tani_rep1_VF22-0163_146","1","1","146","5","6","test","","1","2","1","145","11.78125","3.77","1","18","4","1","225","2","3","0","1","18.14341865","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691383","VF22-0165","","plot","6691946","202307DMF1C_tani_rep1_VF22-0165_69","1","1","69","19","3","test","","1","3","1","180","21.109375","6.755","2","20","4","2","290","4","1","2","1","23.73597458","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691384","VF22-0167","","plot","6691601","202307DMF1C_tani_rep1_VF22-0167_243","1","1","243","8","10","test","","1","1","1","180","35.3125","11.3","2","44","4","1","240","4","2","0","1","23","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691385","VF22-0172","","plot","6691801","202307DMF1C_tani_rep1_VF22-0172_135","1","1","135","16","6","test","","","","1","","23.796875","7.615","3","31","4","1","","4","1","1","1","6.105016112","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691386","VF22-0178","","plot","6691708","202307DMF1C_tani_rep1_VF22-0178_9","1","1","9","9","1","test","","1","0","1","225","24.53125","7.85","3","24","4","1","225","4","4","2","1","20.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691387","VF22-0187","","plot","6691890","202307DMF1C_tani_rep1_VF22-0187_38","1","1","38","13","2","test","","1","0","1","250","18.40625","5.89","3","45","4","1","250","4","4","0","1","25.78444015","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691388","VF22-0196","","plot","6692193","202307DMF1C_tani_rep1_VF22-0196_150","1","1","150","1","6","test","","1","0","1","260","41.796875","13.375","2","26","4","3","260","2","3","0","1","20.3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691389","VF22-0197","","plot","6691613","202307DMF1C_tani_rep1_VF22-0197_29","1","1","29","22","2","test","","1","0","1","250","23.328125","7.465","3","32","4","1","250","4","2","0","1","23.28820433","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691390","VF22-0205","","plot","6692187","202307DMF1C_tani_rep1_VF22-0205_55","1","1","55","5","3","test","","1","0","1","130","26.15625","8.37","3","40","4","1","130","4","4","0","1","22.5","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691391","VF22-0213","","plot","6692050","202307DMF1C_tani_rep1_VF22-0213_90","1","1","90","11","4","test","","1","0","1","160","28.3125","9.06","2","44","4","2","160","4","2","0","1","27","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691392","VF22-0215","","plot","6692097","202307DMF1C_tani_rep1_VF22-0215_212","1","1","212","12","9","test","","1","0","1","220","22.390625","7.165","2","29","4","1","220","3","3","0","1","25.78653543","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691393","VH22-0001","","plot","6691818","202307DMF1C_tani_rep1_VH22-0001_143","1","1","143","8","6","test","","1","2","1","130","16.9375","5.42","2","23","4","2","175","4","2","0","1","20.75158845","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691394","VH22-0003","","plot","6691724","202307DMF1C_tani_rep1_VH22-0003_136","1","1","136","15","6","test","","1","0","1","220","33.90625","10.85","3","44","4","1","220","4","2","0","1","24.5","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691395","VH22-0004","","plot","6691655","202307DMF1C_tani_rep1_VH22-0004_261","1","1","261","11","11","test","","1","0","1","265","33.046875","10.575","2","46","4","1","265","3","1","0","1","23.35083117","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691396","VH22-0005","","plot","6692102","202307DMF1C_tani_rep1_VH22-0005_183","1","1","183","18","8","test","","1","2","1","135","24.640625","7.885","3","45","4","1","200","4","3","0","1","24","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691397","VH22-0006","","plot","6691652","202307DMF1C_tani_rep1_VH22-0006_199","1","1","199","2","8","test","","1","0","1","310","65.28125","20.89","2","41","4","1","310","3","3","0","1","21","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691398","VH22-0009","","plot","6692014","202307DMF1C_tani_rep1_VH22-0009_112","1","1","112","12","5","test","","1","0","1","180","27.9375","8.94","3","40","4","1","180","4","2","1","1","12.54350785","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691399","VH22-0010","","plot","6691792","202307DMF1C_tani_rep1_VH22-0010_139","1","1","139","12","6","test","","1","0","1","255","26.921875","8.615","3","36","4","1","255","3","1","0","1","23.97599513","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691400","VH22-0011","","plot","6692156","202307DMF1C_tani_rep1_VH22-0011_11","1","1","11","11","1","test","","1","0","1","155","1.859375","0.595","3","1","4","1","155","4","4","0","1","21.80125","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691401","VH22-0015","","plot","6691668","202307DMF1C_tani_rep1_VH22-0015_274","1","1","274","24","11","test","","3","1","1","185","47.609375","15.235","3","44","4","3","310","4","1","1","1","17.08904968","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691402","VH22-0019","","plot","6691741","202307DMF1C_tani_rep1_VH22-0019_174","1","1","174","24","7","test","","1","1","1","145","52.34375","16.75","2","45","4","2","225","4","3","0","1","24.5","2"," (Operator: lizbethpino, Time: )"
